"register_id","name","institution_id","institution_name","created","modified","addresses_roadtype_id","addresses_roadtype_name","addresses_road_id","addresses_road_name","addresses_start_street_number","addresses_end_street_number","addresses_neighborhood_id","addresses_neighborhood_name","addresses_district_id","addresses_district_name","addresses_zip_code","addresses_town","addresses_main_address","addresses_type","values_id","values_attribute_id","values_category","values_attribute_name","values_value","values_outstanding","values_description","secondary_filters_id","secondary_filters_name","secondary_filters_fullpath","secondary_filters_tree","secondary_filters_asia_id","geo_epgs_25831_x","geo_epgs_25831_y","geo_epgs_4326_x","geo_epgs_4326_y","estimated_dates","start_date","end_date"
"﻿75990417008","Shakespeare School of English",,,"1996-12-03T00:00:00+01:00","2023-10-03T10:39:24.462439+02:00",,,140407,"Garcilaso",118,,61,"la Sagrera",9,"Sant Andreu",8027,"BARCELONA","True",,153337,20001,"Telèfons","Tel.",933527377,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"431837.4886979931","4586075.8952135835","41.42335177989723","2.1842829372280463",,,
"﻿75990544905","Escola Numor",,,"1998-11-07T00:00:00+01:00","2023-10-03T10:37:47.983001+02:00",,,262200,"C Pons i Gallarza",1,,60,"Sant Andreu",9,"Sant Andreu",8030,"BARCELONA","True",,154660,20001,"Telèfons","Tel.",932743444,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"432280.90312583605","4587404.451356973","41.43535513459526","2.1894400450855303",,,
"﻿75990398899","Centre d'Ensenyament CEAC",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:39:09.603780+02:00",,,144601,"Av Diagonal",662,,19,"les Corts",4,"Les Corts",8034,"BARCELONA","True",,152733,20001,"Telèfons","Tel.",900504152,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"427166.0568587024","4582342.956642098","41.38932093617982","2.1288340319480503",,,
"﻿99400355657","Centre de Formació Edukative",,,"2014-10-14T14:01:10+02:00","2022-09-17T08:09:02.367733+02:00",,,15201,"C Andrade",15,,65,"el Clot",10,"Sant Martí",8018,"BARCELONA","True",,226625,20001,"Telèfons","Tel.",931652490,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"432641.6511705606","4584676.85101286","41.410818846031866","2.1940614144109145",,,
"﻿99400487340","Centre de Formació d'Adults Campus de Formació",,,"2017-03-23T13:32:45+01:00","2022-09-17T08:56:46.555845+02:00",,,110803,"C Entença",219,,19,"les Corts",4,"Les Corts",8029,"BARCELONA","True",,230148,20001,"Telèfons","Tel.",934947443,"True",,56733068,"Adults","Planol BCN >> Educació >> Ensenyament no reglat >> Adults",651,65103003002000,"428189.5469759527","4582037.712839486","41.38666374815549","2.141110840491261",,,
"﻿99188121033","Centre Estudis Sistemes Informàtics",,,"1999-07-07T00:00:00+02:00","2022-09-17T05:52:58.686210+02:00",,,170907,"Jota",73,,44,"Vilapicina i la Torre Llobeta",8,"Nou Barris",8016,"BARCELONA","True",,203655,20001,"Telèfons","Tel.",933400365,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"431417.4586375677","4586755.145509345","41.429433798854475","2.1791797812788545",,,
"﻿99188121033","Centre Estudis Sistemes Informàtics",,,"1999-07-07T00:00:00+02:00","2022-09-17T05:52:58.686210+02:00",,,170907,"Jota",73,,44,"Vilapicina i la Torre Llobeta",8,"Nou Barris",8016,"BARCELONA","True",,203655,20001,"Telèfons","Tel.",933400365,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"431417.4586375677","4586755.145509345","41.429433798854475","2.1791797812788545",,,
"﻿99400119609","e-TIC Xarx@ntoni - Espai de tecnologies de la informació i la comunicació",,,"2005-06-22T18:09:41+02:00","2022-09-17T06:26:28.319208+02:00",,,54509,"C Calàbria",66,,10,"Sant Antoni",2,"Eixample",8015,"BARCELONA","True",,213192,20001,"Telèfons","Tel.",937687868,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"429504.4143887757","4581111.651154122","41.378439326714265","2.156943405040372",,,
"﻿75990729072","Clot Formació",,,"2002-04-06T00:00:00+02:00","2023-10-03T10:36:53.090024+02:00",,,217104,"C Muntanya",2,,65,"el Clot",10,"Sant Martí",8026,"BARCELONA","True",,158185,20001,"Telèfons","Tel.",932444616,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"432223.1132357877","4584676.699930733","41.41078230050049","2.1890541300878863",,,
"﻿75990729072","Clot Formació",,,"2002-04-06T00:00:00+02:00","2023-10-03T10:36:53.090024+02:00",,,217104,"C Muntanya",2,,65,"el Clot",10,"Sant Martí",8026,"BARCELONA","True",,158185,20001,"Telèfons","Tel.",932444616,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"432223.1132357877","4584676.699930733","41.41078230050049","2.1890541300878863",,,
"﻿99400172757","Camino Barcelona",,,"2006-11-28T18:13:01+01:00","2022-09-17T06:39:19.001793+02:00",,,89004,"C Consell de Cent",306,,7,"la Dreta de l'Eixample",2,"Eixample",8007,"BARCELONA","True",,217454,20001,"Telèfons","Tel.",934678585,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"430222.3421266921","4582468.615060604","41.39072364072983","2.1653719467619643",,,
"﻿92168176645","SAXON SCHOOL OF ENGLISH",,,"1987-02-18T00:00:00+01:00","2022-09-17T04:57:28.052943+02:00",,,169409,"G.V. Corts Catalanes",437,,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8015,"BARCELONA","True",,172911,20001,"Telèfons","Tel.",934253362,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"429200.4063422853","4581123.323976653","41.37851776848119","2.1533067897498896",,,
"﻿92086003767","Institut Français de Barcelone",,,"1984-05-30T00:00:00+02:00","2023-02-13T18:27:43.641744+01:00",,,222501,"C Moià",8,,26,"Sant Gervasi - Galvany",5,"Sarrià-Sant Gervasi",8006,"BARCELONA","True",,159957,20001,"Telèfons","Tel.",935677777,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"429092.262001278","4582985.8647791855","41.39528348612812","2.1517956248758305",,,
"﻿1120100705","Esc. Amano Juk",75990336559,"Centre Japonès Amano Juk","2001-04-30T00:00:00+02:00","2023-10-03T10:46:02.580755+02:00",,,110803,"Entença",297,,19,"les Corts",4,"Les Corts",8029,"BARCELONA","True",,132221,20001,"Telèfons","Tel.",933216450,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"427998.66578225774","4582267.425557415","41.38871561885929","2.1388007500019834",,,
"﻿75990031475","E.F.Escuela Internacional de Idiomas",,,"1996-09-17T00:00:00+02:00","2023-10-03T10:45:11.853865+02:00",,,55603,"Calvet",70,,26,"Sant Gervasi - Galvany",5,"Sarrià-Sant Gervasi",8021,"BARCELONA","True",,136630,20001,"Telèfons","Tel.",932020208,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"428237.2752790984","4583129.810194626","41.396504104094156","2.141552237202456",,,
"﻿92168165119","Aula de Formació de Persones Adultes Ciutat Meridiana",,,"1986-05-09T00:00:00+02:00","2022-09-17T04:53:38.782787+02:00",,,252207,"C Perafita",1,,55,"Ciutat Meridiana",8,"Nou Barris",8033,"BARCELONA","True",,171791,20001,"Telèfons","Tel.",933594566,"True",,56733068,"Adults","Planol BCN >> Educació >> Ensenyament no reglat >> Adults",651,65103003002000,"430834.3556023217","4590140.619419542","41.459875404545535","2.1718140471918344",,,
"﻿92168165286","Barcelona Esperanto Centro",,,"1990-12-04T00:00:00+01:00","2023-01-20T14:10:21.419074+01:00",,,36100,"C Bassegoda",40,,17,"Sants - Badal",3,"Sants-Montjuïc",8028,"BARCELONA","True",,171040,20001,"Telèfons","Tel.",933338081,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"426788.4928801792","4580726.674334728","41.3747294743245","2.1245137737314317",,,
"﻿75990263502","Escola Watford English Center",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:16:35.371239+02:00",,,169409,"G.V. Corts Catalanes",453,,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8015,"BARCELONA","True",,148327,20001,"Telèfons","Tel.",934240683,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"429272.75662383274","4581194.531296761","41.37916547133707","2.15416362728272",,,
"﻿75990064380","Escola Centro Humboldt",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:43:47.756238+02:00",,,28000,"Via Augusta",18,,31,"la Vila de Gràcia",6,"Gràcia",8006,"BARCELONA","True",,139327,20001,"Telèfons","Tel.",932375111,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"429349.41146004654","4583187.440866643","41.39712164109634","2.1548478278407006",,,
"﻿75990098160","Escola Institut superior de software",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:17:40.663073+02:00",,,87009,"C Comte Borrell",235,,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8029,"BARCELONA","True",,142197,20001,"Telèfons","Tel.",933221044,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"428948.9805956775","4582029.089084091","41.38665351260139","2.1501940964561803",,,
"﻿75990325004","Escola Home English",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:40:24.757634+02:00",,,253902,"Perú",164,,71,"Provençals del Poblenou",10,"Sant Martí",8020,"BARCELONA","True",,150374,20001,"Telèfons","Tel.",934465200,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"433201.0317173538","4584777.712140368","41.41177395813674","2.200742606354104",,,
"﻿75990325010","Institut d'Estudis Moderns",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:40:24.505848+02:00",,,296202,"Gran de Sant Andreu",181,,60,"Sant Andreu",9,"Sant Andreu",8030,"BARCELONA","True",,150377,20001,"Telèfons","Tel.",933461216,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"432261.9973621712","4587141.664913402","41.432986713547784","2.1892432285331376",,,
"﻿75990325010","Institut d'Estudis Moderns",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:40:24.505848+02:00",,,296202,"Gran de Sant Andreu",181,,60,"Sant Andreu",9,"Sant Andreu",8030,"BARCELONA","True",,150377,20001,"Telèfons","Tel.",933461216,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"432261.9973621712","4587141.664913402","41.432986713547784","2.1892432285331376",,,
"﻿75990226757","In Company Languages",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:16:41.270094+02:00",,,361406,"C Viladomat",319,,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8029,"BARCELONA","True",,146622,20001,"Telèfons","Tel.",934190258,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"428464.8742371637","4582331.520030988","41.38933449006128","2.144368845266389",,,
"﻿99400576256","Àgora School of Languages",,,"2018-02-05T15:28:29+01:00","2022-09-17T09:12:21.714980+02:00",,,700086,"C Pedro i Pons",18,,21,"Pedralbes",4,"Les Corts",8034,"BARCELONA","True",,231209,20001,"Telèfons","Tel.",932505933,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"426641.1959377604","4582445.483528273","41.390196654515734","2.122544463440649",,,
"﻿98307172930","Centre de Formació de Persones Adultes Pegaso",,,"1998-11-03T00:00:00+01:00","2022-09-17T05:43:46.271369+02:00",,,700103,"C Segadors",2,,60,"Sant Andreu",9,"Sant Andreu",8030,"BARCELONA","True",,200891,20001,"Telèfons","Tel.",933464362,"True",,56733068,"Adults","Planol BCN >> Educació >> Ensenyament no reglat >> Adults",651,65103003002000,"432513.2118355858","4587582.861665322","41.43698157136573","2.1922004613303185",,,
"﻿97315165802","Centre Educatiu Thuya",,,"1997-11-11T00:00:00+01:00","2022-09-17T05:35:08.558317+02:00",,,302203,"Sant Gervasi de Cassoles",68,,25,"Sant Gervasi - la Bonanova",5,"Sarrià-Sant Gervasi",8022,"BARCELONA","True",,199657,20001,"Telèfons","Tel.",932127412,"True",,56733068,"Adults","Planol BCN >> Educació >> Ensenyament no reglat >> Adults",651,65103003002000,"427852.2307999968","4584159.211072672","41.40574103739798","2.136824035870799",,,
"﻿97315165802","Centre Educatiu Thuya",,,"1997-11-11T00:00:00+01:00","2022-09-17T05:35:08.558317+02:00",,,302203,"Sant Gervasi de Cassoles",68,,25,"Sant Gervasi - la Bonanova",5,"Sarrià-Sant Gervasi",8022,"BARCELONA","True",,199657,20001,"Telèfons","Tel.",932127412,"True",,56732073,"Formació professional","Planol BCN >> Educació >> Ensenyament reglat >> Formació professional",651,65103003001005,"427852.2307999968","4584159.211072672","41.40574103739798","2.136824035870799",,,
"﻿99400708834","What’s Up! Barcelona *Av Meridiana",,,"2023-03-27T08:48:22.271755+02:00","2023-03-27T08:50:21.966034+02:00",,,209900,"Avinguda Meridiana",386,388,60,"Sant Andreu",9,"Sant Andreu",8030,"Barcelona","True",,510071,20001,"Telèfons","Tel.","93 595 18 45","False",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,431804714,4586782903,"41.42971677297805","2.183811006965019",,,
"﻿98307132623","Centre de Formació de Persones Adultes Rius i Taulet",,,"1998-11-03T00:00:00+01:00","2022-07-15T12:30:49.967989+02:00",,,267000,"Av Príncep d'Astúries",23,,27,"el Putxet i el Farró",5,"Sarrià-Sant Gervasi",8012,"BARCELONA","True",,200808,20001,"Telèfons","Tel.",932371309,"True",,56733068,"Adults","Planol BCN >> Educació >> Ensenyament no reglat >> Adults",651,65103003002000,"428943.3132684167","4583839.816418481","41.402961556389265","2.1499138529317703",,,
"﻿99400709015","My English House Eixample",,,"2023-03-28T13:44:22.331757+02:00","2023-03-28T13:46:30.599446+02:00",,,268003,"Carrer de Provença",29,29,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8029,"Barcelona","True",,511254,20001,"Telèfons","Tel.",611678771,"False",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,428621796,4581675873,"41.38344325990857","2.146322832654896",,,
"﻿92086027617","Centre de Formació de Persones Adultes Trinitat Vella",,,"1988-07-07T00:00:00+02:00","2023-03-09T15:06:06.437817+01:00",,,187400,"C Madriguera",38,,57,"la Trinitat Vella",9,"Sant Andreu",8033,"BARCELONA","True",,167835,20001,"Telèfons","Tel.",933119357,"True",,56733068,"Adults","Planol BCN >> Educació >> Ensenyament no reglat >> Adults",651,65103003002000,"432456.32010104443","4589012.166733258","41.44985003048387","2.1913597349769423",,,
"﻿75990033915","Escola Linguarama Iberica",,,"1996-09-17T00:00:00+02:00","2023-10-03T10:45:04.781321+02:00",,,66508,"G.V. Carles III",98,,19,"les Corts",4,"Les Corts",8028,"BARCELONA","True",,136465,20001,"Telèfons","Tel.",933301687,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"427088.8846842993","4581994.464025936","41.38617521617633","2.1279530224471386",,,
"﻿93097124157","Centre Educatiu Prat *Roger de Llúria",,,"1993-04-07T00:00:00+02:00","2023-05-04T10:39:44.683302+02:00",,,176801,"C Roger de Llúria",97,,7,"la Dreta de l'Eixample",2,"Eixample",8009,"BARCELONA","True",,173080,20001,"Telèfons","Tel.",932155852,"True",,56733068,"Adults","Planol BCN >> Educació >> Ensenyament no reglat >> Adults",651,65103003002000,"430223.21701495483","4582966.459203759","41.39520763188711","2.1653250520227867",,,
"﻿93097124157","Centre Educatiu Prat *Roger de Llúria",,,"1993-04-07T00:00:00+02:00","2023-05-04T10:39:44.683302+02:00",,,176801,"C Roger de Llúria",97,,7,"la Dreta de l'Eixample",2,"Eixample",8009,"BARCELONA","True",,173080,20001,"Telèfons","Tel.",932155852,"True",,56732073,"Formació professional","Planol BCN >> Educació >> Ensenyament reglat >> Formació professional",651,65103003001005,"430223.21701495483","4582966.459203759","41.39520763188711","2.1653250520227867",,,
"﻿99400644588","Centre Educatiu ISC",,,"2019-12-19T13:52:31+01:00","2022-09-17T11:10:45.494152+02:00",,,199909,"Carrer del Marquès de Sentmenat",37,37,19,"les Corts",4,"Les Corts",8014,"Barcelona","True",,233648,20006,"Telèfons","Informació",934531198,"True",,56733068,"Adults","Planol BCN >> Educació >> Ensenyament no reglat >> Adults",651,65103003002000,"427704.6367223492","4581884.946226885","41.38524440597977","2.135329930969677",,,
"﻿75990351297","Escola Dublin School of English",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:39:19.376163+02:00",,,143904,"Rda General Mitre",105,,25,"Sant Gervasi - la Bonanova",5,"Sarrià-Sant Gervasi",8022,"BARCELONA","True",,151920,20001,"Telèfons","Tel.",932120020,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"427738.0390254484","4583618.14232508","41.40085760254281","2.1355225867547727",,,
"﻿92086004031","Institut Italià de Cultura de Barcelona",,,"1984-05-30T00:00:00+02:00","2022-09-17T03:55:42.051366+02:00",,,207905,"Ptge Méndez Vigo",5,,7,"la Dreta de l'Eixample",2,"Eixample",8009,"BARCELONA","True",,160689,20001,"Telèfons","Tel.",934875306,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"430400.41833532136","4582761.550239304","41.39337744070763","2.16746808202297",,,
"﻿99400104407","Centre d'Estudis Master",,,"2005-01-31T13:17:03+01:00","2022-09-17T06:22:14.207976+02:00",,,268003,"C Provença",463,,6,"la Sagrada Família",2,"Eixample",8025,"BARCELONA","True",,212361,20001,"Telèfons","Tel.",934462610,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"431107.6061857946","4584113.428197912","41.40561426059421","2.1757726017723535",,,
"﻿99400104407","Centre d'Estudis Master",,,"2005-01-31T13:17:03+01:00","2022-09-17T06:22:14.207976+02:00",,,268003,"C Provença",463,,6,"la Sagrada Família",2,"Eixample",8025,"BARCELONA","True",,212361,20001,"Telèfons","Tel.",934462610,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"431107.6061857946","4584113.428197912","41.40561426059421","2.1757726017723535",,,
"﻿75990343440","Barna House - Nihongo",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:16:07.113264+02:00",,,176801,"C Roger de Llúria",123,,7,"la Dreta de l'Eixample",2,"Eixample",8037,"BARCELONA","True",,151226,20001,"Telèfons","Tel.",934880080,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"430093.857233118","4583153.881348722","41.396884444149244","2.1637561619413166",,,
"﻿98293161643","Granja-Escola Sinaí",,,"1998-10-20T00:00:00+02:00","2022-09-17T05:43:19.168761+02:00",,,161407,"C Indústria",137,,6,"la Sagrada Família",2,"Eixample",8025,"BARCELONA","True",,200659,20001,"Telèfons","Tel.",934557771,"True",,56733068,"Adults","Planol BCN >> Educació >> Ensenyament no reglat >> Adults",651,65103003002000,"430900.64911154966","4584526.115131442","41.40931342894633","2.1732496979114297",,,
"﻿98293161643","Granja-Escola Sinaí",,,"1998-10-20T00:00:00+02:00","2022-09-17T05:43:19.168761+02:00",,,161407,"C Indústria",137,,6,"la Sagrada Família",2,"Eixample",8025,"BARCELONA","True",,200659,20001,"Telèfons","Tel.",934557771,"True",,56732073,"Formació professional","Planol BCN >> Educació >> Ensenyament reglat >> Formació professional",651,65103003001005,"430900.64911154966","4584526.115131442","41.40931342894633","2.1732496979114297",,,
"﻿99400429979","Escola Kids & Us *Horta-Guinardó",,,"2016-03-24T12:45:39+01:00","2022-09-17T08:38:17.607220+02:00",,,69109,"C Cartellà",101,,44,"Vilapicina i la Torre Llobeta",8,"Nou Barris",8031,"BARCELONA","True",,228445,20001,"Telèfons","Tel.",934201132,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"430641.8841891897","4586641.460459031","41.42834328484675","2.169911403819713",,,
"﻿75990471472","West One School",,,"1997-09-06T00:00:00+02:00","2023-10-03T10:15:38.394275+02:00",,,169409,"G.V. Corts Catalanes",465,,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8015,"BARCELONA","True",,154639,20001,"Telèfons","Tel.",934269790,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"429319.6251544489","4581259.633671128","41.37975594472982","2.1547164830124057",,,
"﻿99400090285","Meca-Ràpid *Av Meridiana",,,"2004-06-14T12:44:03+02:00","2022-09-17T06:18:08.279206+02:00",,,209900,"Av Meridiana",326,,61,"la Sagrera",9,"Sant Andreu",8027,"BARCELONA","True",,210844,20001,"Telèfons","Tel.",933400358,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"432077.12032479304","4586307.359005979","41.425456792041395","2.187124388138771",,,
"﻿99400090285","Meca-Ràpid *Av Meridiana",,,"2004-06-14T12:44:03+02:00","2022-09-17T06:18:08.279206+02:00",,,209900,"Av Meridiana",326,,61,"la Sagrera",9,"Sant Andreu",8027,"BARCELONA","True",,210844,20001,"Telèfons","Tel.",933400358,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"432077.12032479304","4586307.359005979","41.425456792041395","2.187124388138771",,,
"﻿75990263512","Escola The Lewis School of Languages",,,"1996-11-25T00:00:00+01:00","2023-10-03T10:40:07.350482+02:00",,,285002,"C Sabino Arana",32,,20,"la Maternitat i Sant Ramon",4,"Les Corts",8028,"BARCELONA","True",,148328,20001,"Telèfons","Tel.",934111333,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"426899.51852623676","4581989.000038362","41.38610881873076","2.1256890371480677",,,
"﻿75990263525","Escola Accent Idiomes *Mercat",,,"1996-11-25T00:00:00+01:00","2023-10-03T10:40:07.078608+02:00",,,208806,"C Mercat",14,,60,"Sant Andreu",9,"Sant Andreu",8030,"BARCELONA","True",,148330,20001,"Telèfons","Tel.","93 311 50 02","True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"432243.5145018516","4587339.001987115","41.434762501163846","2.1889999049787665",,,
"﻿75990162173","Chisholm School",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:41:41.384694+02:00",,,153205,"Rbla Guipúscoa",11,,65,"el Clot",10,"Sant Martí",8018,"BARCELONA","True",,145196,20001,"Telèfons","Tel.",932662184,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"432549.3060073488","4584977.019067856","41.41351462433979","2.1929231521662413",,,
"﻿13125154","Centre de Joves i Adults",75990359550,"Fundació Pia Autònoma Agrupació Cultural i Social.","2000-01-13T00:00:00+01:00","2021-04-08T10:40:05.284411+02:00",,,214809,"Molist",17,,30,"la Salut",6,"Gràcia",8024,"BARCELONA","True",,127797,20001,"Telèfons","Tel.",932847931,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"429482.60379945696","4584935.941842934","41.41288142480287","2.1562372520588986",,,
"﻿13125154","Centre de Joves i Adults",75990359550,"Fundació Pia Autònoma Agrupació Cultural i Social.","2000-01-13T00:00:00+01:00","2021-04-08T10:40:05.284411+02:00",,,214809,"Molist",17,,30,"la Salut",6,"Gràcia",8024,"BARCELONA","True",,127797,20001,"Telèfons","Tel.",932847931,"True",,56733070,"Informàtica","Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica",651,65103003002002,"429482.60379945696","4584935.941842934","41.41288142480287","2.1562372520588986",,,
"﻿99180145029","Novalingua",,,"1999-06-29T00:00:00+02:00","2022-09-17T05:52:40.343098+02:00",,,123408,"Pl Lesseps",4,,31,"la Vila de Gràcia",6,"Gràcia",8023,"BARCELONA","True",,203493,20003,"Telèfons","Centraleta",934140302,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"428966.2089694401","4584202.47788655","41.406229930492884","2.1501451753926015",,,
"﻿99400161991","Escola d'Idiomes Mac Daid",,,"2006-06-13T09:10:18+02:00","2023-02-01T16:52:13.414019+01:00",,,10503,"C Almeria",15,,18,"Sants",3,"Sants-Montjuïc",8014,"BARCELONA","True",,216159,20001,"Telèfons","Tel.",933311299,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"427934.1717685338","4580589.614918941","41.37359844085278","2.138228957303234",,,
"﻿75990263527","Escola Accent Idiomes *Puigcerdà",,,"1996-11-25T00:00:00+01:00","2023-10-03T10:40:06.977446+02:00",,,270107,"C Puigcerdà",265,,73,"la Verneda i la Pau",10,"Sant Martí",8020,"BARCELONA","True",,148331,20001,"Telèfons","Tel.",933052306,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"433296.27059385076","4585779.442393738","41.420804161838646","2.2017715839885703",,,
"﻿97045174110","Escola anglès",75990144198,"EADA Business School","1997-02-14T00:00:00+01:00","2022-09-17T05:28:37.934040+02:00",,,18505,"Aragó",204,,8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8011,"BARCELONA","True",,196940,20001,"Telèfons","Tel.",934520844,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"429677.3584976986","4582113.863409146","41.38748105033396","2.1588951162894885",,,
"﻿99259102144","Escola d'Idiomes",75990265082,"Associació de Mestres Rosa Sensat","1999-09-16T00:00:00+02:00","2022-09-17T05:53:35.923774+02:00",,,140203,"Av Drassanes",3,,1,"el Raval",1,"Ciutat Vella",8001,"BARCELONA","True",,203567,20001,"Telèfons","Tel.",934817373,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"431002.8898736916","4580842.889086775","41.37614855013357","2.1748924637104308",,,
"﻿75990171390","Escola Internacional Idiomes *Via Laietana",,,"1996-09-18T00:00:00+02:00","2023-10-03T10:03:16.072094+02:00",,,177101,"Via Laietana",45,,2,"el Barri Gòtic",1,"Ciutat Vella",8003,"BARCELONA","True",,145833,20001,"Telèfons","Tel.",933184770,"True",,56733069,"Idiomes","Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes",651,65103003002001,"431018.3284827903","4582017.1486291485","41.38672608276763","2.1749433977909516",,,
